Time	TH	ErrorTH	H	HD=0	HD=1	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
0.2400	0.4331	0.0007	4.5180	0.6665	0.3335	A -- B -- D	0.010274	0.000142	A -- B -- C -- D	0.015994	0.000176	A -- D	0.022825	0.000211	A -- B	0.014157	0.000166	A	0.014684	0.000170	A -- B -- C	0.021929	0.000206	A -- C -- D	0.035319	0.000261	A -- C	0.022843	0.000211	A -- B -- T -- C	0.022279	0.000208	A -- B -- T -- C -- D	0.016632	0.000180	A -- B -- T	0.014359	0.000167	A -- B -- T -- D	0.010690	0.000144	B -- T	0.017345	0.000183	A -- T	0.017102	0.000183	A -- T -- C	0.026622	0.000227	T	0.007558	0.000120	B -- C -- D	0.033844	0.000254	T -- C -- D	0.016403	0.000177	C	0.101631	0.000426	B -- C	0.027173	0.000228	C -- D	0.153905	0.000509	D	0.098639	0.000420	A -- T -- D	0.026382	0.000226	A -- T -- C -- D	0.041382	0.000281	T -- C	0.011710	0.000149	T -- D	0.010663	0.000143	B -- T -- C	0.027112	0.000228	B -- T -- D	0.021803	0.000205	B -- T -- C -- D	0.034084	0.000255	B -- D	0.021999	0.000206	<nil>	0.065253	0.000348	B	0.017404	0.000183
0.2500	0.4256	0.0007	4.4925	0.6710	0.3290	A -- B -- D	0.009885	0.000139	A -- B -- C -- D	0.015692	0.000175	A -- D	0.022508	0.000209	A -- B	0.013668	0.000163	A	0.014262	0.000167	A -- B -- C	0.021625	0.000205	A -- C -- D	0.035414	0.000261	A -- C	0.022525	0.000209	A -- B -- T -- C	0.021958	0.000206	A -- B -- T -- C -- D	0.016328	0.000178	A -- B -- T	0.013890	0.000164	A -- B -- T -- D	0.010321	0.000142	B -- T	0.016932	0.000181	A -- T	0.016663	0.000180	A -- T -- C	0.026405	0.000226	T	0.007252	0.000118	B -- C -- D	0.033559	0.000253	T -- C -- D	0.016170	0.000175	C	0.103481	0.000429	B -- C	0.026845	0.000227	C -- D	0.158957	0.000515	D	0.100235	0.000423	A -- T -- D	0.026146	0.000225	A -- T -- C -- D	0.041682	0.000282	T -- C	0.011473	0.000148	T -- D	0.010273	0.000140	B -- T -- C	0.026816	0.000227	B -- T -- D	0.021334	0.000203	B -- T -- C -- D	0.033836	0.000254	B -- D	0.021488	0.000204	<nil>	0.065387	0.000348	B	0.016988	0.000181
0.2600	0.4181	0.0007	4.4670	0.6755	0.3245	A -- B -- D	0.009493	0.000136	A -- B -- C -- D	0.015392	0.000173	A -- D	0.022217	0.000208	A -- B	0.013216	0.000161	A	0.013846	0.000165	A -- B -- C	0.021314	0.000203	A -- C -- D	0.035529	0.000261	A -- C	0.022208	0.000208	A -- B -- T -- C	0.021600	0.000204	A -- B -- T -- C -- D	0.016057	0.000177	A -- B -- T	0.013480	0.000162	A -- B -- T -- D	0.009960	0.000139	B -- T	0.016524	0.000179	A -- T	0.016239	0.000178	A -- T -- C	0.026135	0.000225	B -- T -- D	0.020868	0.000201	B -- C -- D	0.033356	0.000252	T -- C -- D	0.015937	0.000174	C	0.105301	0.000433	B -- C	0.026457	0.000225	C -- D	0.164012	0.000522	D	0.101755	0.000426	A -- T -- D	0.025906	0.000224	T	0.006957	0.000115	A -- T -- C -- D	0.041946	0.000283	T -- C	0.011258	0.000146	T -- D	0.009930	0.000138	B -- T -- C	0.026528	0.000225	B -- T -- C -- D	0.033603	0.000253	B -- D	0.020957	0.000201	<nil>	0.065405	0.000348	B	0.016616	0.000179
0.2700	0.4107	0.0007	4.4417	0.6798	0.3202	A -- B -- D	0.009149	0.000134	A -- B -- C -- D	0.015076	0.000171	A -- D	0.021913	0.000207	A -- B	0.012780	0.000158	A	0.013429	0.000162	A -- B -- C	0.020997	0.000202	A -- C -- D	0.035620	0.000262	A -- C	0.021887	0.000206	A -- B -- T -- C	0.021285	0.000203	A -- B -- T -- C -- D	0.015836	0.000175	A -- B -- T	0.013060	0.000160	A -- B -- T -- D	0.009598	0.000137	B -- T	0.016131	0.000177	A -- T	0.015813	0.000176	A -- T -- C	0.025884	0.000224	T	0.006669	0.000113	B -- C -- D	0.033197	0.000252	T -- C -- D	0.015742	0.000173	C	0.107079	0.000436	B -- C	0.026071	0.000224	C -- D	0.169029	0.000528	D	0.103181	0.000429	A -- T -- D	0.025669	0.000223	A -- T -- C -- D	0.042173	0.000284	T -- C	0.011073	0.000145	T -- D	0.009715	0.000136	B -- T -- C	0.026167	0.000224	B -- T -- C -- D	0.033343	0.000252	B -- D	0.020438	0.000199	<nil>	0.065453	0.000349	B	0.016201	0.000177	B -- T -- D	0.020343	0.000198
0.2800	0.4034	0.0007	4.4160	0.6841	0.3159	A -- B -- D	0.008771	0.000131	A -- B -- C -- D	0.014812	0.000170	A -- D	0.021633	0.000205	A -- B	0.012352	0.000155	A	0.013024	0.000160	A -- B -- C	0.020659	0.000200	A -- C -- D	0.035729	0.000262	A -- C	0.021558	0.000205	A -- B -- T -- C	0.020970	0.000202	A -- B -- T -- C -- D	0.015574	0.000174	A -- B -- T	0.012671	0.000157	A -- B -- T -- D	0.009299	0.000135	B -- T	0.015710	0.000175	A -- T	0.015402	0.000174	A -- T -- C	0.025620	0.000223	T	0.006471	0.000111	B -- C -- D	0.033021	0.000251	T -- C -- D	0.015519	0.000172	C	0.108871	0.000439	B -- C	0.025715	0.000222	C -- D	0.174068	0.000535	D	0.104588	0.000431	A -- T -- D	0.025399	0.000222	A -- T -- C -- D	0.042434	0.000284	T -- C	0.010868	0.000144	T -- D	0.009450	0.000134	B -- T -- C	0.025838	0.000223	B -- T -- C -- D	0.033070	0.000251	B -- D	0.019939	0.000196	<nil>	0.065384	0.000348	B	0.015751	0.000175	B -- T -- D	0.019828	0.000196
0.2900	0.3963	0.0007	4.3907	0.6883	0.3117	A -- B -- D	0.008462	0.000129	A -- B -- C -- D	0.014514	0.000168	A -- D	0.021338	0.000204	A -- B	0.011948	0.000153	A	0.012619	0.000157	A -- B -- C	0.020321	0.000198	A -- C -- D	0.035827	0.000262	A -- C	0.021250	0.000204	A -- B -- T -- C	0.020673	0.000200	A -- B -- T -- C -- D	0.015284	0.000172	A -- B -- T	0.012312	0.000155	A -- B -- T -- D	0.009052	0.000133	B -- T	0.015281	0.000172	A -- T	0.015021	0.000172	A -- T -- C	0.025323	0.000222	T	0.006279	0.000110	B -- C -- D	0.032839	0.000250	T -- C -- D	0.015376	0.000171	C	0.110604	0.000442	B -- C	0.025340	0.000221	C -- D	0.179091	0.000541	D	0.105784	0.000434	A -- T -- D	0.025115	0.000221	A -- T -- C -- D	0.042643	0.000285	T -- C	0.010716	0.000143	T -- D	0.009197	0.000133	B -- T -- C	0.025445	0.000221	B -- T -- C -- D	0.032845	0.000250	<nil>	0.065371	0.000348	B -- D	0.019444	0.000194	B	0.015285	0.000172	B -- T -- D	0.019401	0.000194
0.3000	0.3895	0.0007	4.3655	0.6924	0.3076	A -- B -- D	0.008182	0.000127	A -- B -- C -- D	0.014243	0.000166	A -- D	0.021022	0.000202	A -- B	0.011613	0.000151	A	0.012233	0.000155	A -- B -- C	0.019970	0.000197	A -- C -- D	0.035882	0.000263	A -- C	0.020962	0.000202	A -- B -- T -- C	0.020376	0.000199	A -- B -- T -- C -- D	0.015038	0.000171	A -- B -- T	0.011934	0.000153	A -- B -- T -- D	0.008753	0.000131	A -- T -- C	0.025043	0.000220	B -- T	0.014869	0.000170	A -- T	0.014657	0.000169	T	0.006092	0.000108	B -- C -- D	0.032606	0.000250	T -- C -- D	0.015316	0.000171	C	0.112219	0.000445	B -- C	0.025045	0.000219	C -- D	0.184012	0.000546	D	0.106951	0.000436	A -- T -- D	0.024844	0.000220	A -- T -- C -- D	0.042884	0.000286	T -- C	0.010441	0.000141	T -- D	0.008951	0.000131	B -- T -- C	0.025182	0.000220	B -- T -- C -- D	0.032583	0.000250	<nil>	0.065351	0.000348	B -- D	0.018978	0.000192	B	0.014774	0.000169	B -- T -- D	0.018994	0.000192
0.3100	0.3826	0.0007	4.3394	0.6963	0.3037	A -- B -- D	0.007895	0.000124	A -- B -- C -- D	0.013983	0.000165	A -- D	0.020734	0.000201	A -- B	0.011276	0.000148	A	0.011875	0.000153	A -- B -- C	0.019658	0.000195	A -- C -- D	0.035954	0.000263	A -- C	0.020665	0.000201	A -- B -- T -- C	0.020019	0.000197	A -- B -- T -- C -- D	0.014792	0.000170	A -- B -- T	0.011582	0.000150	A -- B -- T -- D	0.008487	0.000129	A -- T -- C	0.024782	0.000219	B -- T	0.014429	0.000167	A -- T	0.014278	0.000167	T	0.005940	0.000107	B -- C -- D	0.032258	0.000248	T -- C -- D	0.015112	0.000170	C	0.113811	0.000448	B -- C	0.024725	0.000218	C -- D	0.189138	0.000552	D	0.108168	0.000438	A -- T -- D	0.024584	0.000218	A -- T -- C -- D	0.043112	0.000287	T -- C	0.010191	0.000139	T -- D	0.008671	0.000129	B -- T -- C	0.024936	0.000219	B -- T -- C -- D	0.032339	0.000249	<nil>	0.065207	0.000348	B -- D	0.018501	0.000189	B	0.014293	0.000167	B -- T -- D	0.018606	0.000190
0.3200	0.3760	0.0007	4.3139	0.7002	0.2998	A -- B -- D	0.007647	0.000122	A -- B -- C -- D	0.013730	0.000163	A -- D	0.020423	0.000200	A -- B	0.010932	0.000146	A	0.011526	0.000151	A -- B -- C	0.019318	0.000194	A -- C -- D	0.036030	0.000263	A -- C	0.020377	0.000199	A -- B -- T -- C	0.019715	0.000195	A -- B -- T -- C -- D	0.014558	0.000168	A -- B -- T	0.011281	0.000149	A -- B -- T -- D	0.008246	0.000127	A -- T -- C	0.024485	0.000218	B -- T	0.013940	0.000165	A -- T	0.013894	0.000165	T	0.005768	0.000105	B -- C -- D	0.031887	0.000247	A -- T -- D	0.024321	0.000217	T -- C -- D	0.015017	0.000169	C	0.115287	0.000450	C -- D	0.194114	0.000558	D	0.109382	0.000440	A -- T -- C -- D	0.043357	0.000287	T -- C	0.010007	0.000138	T -- D	0.008397	0.000127	B -- T -- C	0.024698	0.000218	B -- C	0.024453	0.000217	B -- T -- C -- D	0.032053	0.000248	<nil>	0.065060	0.000348	B -- D	0.018040	0.000187	B	0.013878	0.000164	B -- T -- D	0.018177	0.000188
0.3300	0.3695	0.0007	4.2882	0.7040	0.2960	A -- B -- D	0.007395	0.000120	A -- C	0.020116	0.000198	A -- B -- C -- D	0.013442	0.000162	A -- D	0.020122	0.000198	A -- B	0.010576	0.000144	A	0.011184	0.000148	A -- B -- C	0.018962	0.000192	A -- C -- D	0.036105	0.000263	A -- B -- T -- C	0.019437	0.000194	A -- B -- T -- C -- D	0.014300	0.000167	A -- B -- T	0.010960	0.000146	A -- B -- T -- D	0.008030	0.000125	A -- T -- C	0.024218	0.000217	B -- T	0.013544	0.000162	A -- T	0.013530	0.000163	T	0.005600	0.000104	T -- D	0.008150	0.000125	A -- T -- D	0.024048	0.000216	A -- T -- C -- D	0.043563	0.000288	T -- C	0.009820	0.000137	C	0.116710	0.000453	C -- D	0.199251	0.000563	D	0.110405	0.000442	B -- T -- C	0.024442	0.000217	B -- C	0.024148	0.000215	B -- T -- C -- D	0.031776	0.000247	<nil>	0.064853	0.000347	B -- D	0.017655	0.000185	B	0.013505	0.000162	T -- C -- D	0.014847	0.000168	B -- C -- D	0.031554	0.000246	B -- T -- D	0.017752	0.000186
0.3400	0.3632	0.0007	4.2626	0.7077	0.2923	A -- B -- D	0.007176	0.000119	A -- C	0.019854	0.000197	A -- B -- C -- D	0.013172	0.000160	A -- D	0.019820	0.000197	A -- B	0.010227	0.000141	A	0.010873	0.000146	A -- B -- C	0.018623	0.000190	A -- C -- D	0.036135	0.000263	A -- B -- T -- C	0.019167	0.000193	A -- B -- T	0.010637	0.000144	A -- B -- T -- C -- D	0.014095	0.000166	A -- B -- T -- D	0.007807	0.000124	A -- T -- C	0.024000	0.000216	B -- T	0.013225	0.000160	A -- T	0.013187	0.000161	T	0.005432	0.000102	T -- D	0.007939	0.000123	A -- T -- D	0.023759	0.000215	A -- T -- C -- D	0.043745	0.000289	T -- C	0.009633	0.000136	C	0.118109	0.000455	C -- D	0.204254	0.000569	D	0.111521	0.000444	B -- T -- C	0.024136	0.000215	B -- C	0.023855	0.000214	B -- T -- C -- D	0.031517	0.000246	<nil>	0.064608	0.000347	B -- D	0.017193	0.000183	B	0.013127	0.000160	T -- C -- D	0.014645	0.000167	B -- C -- D	0.031236	0.000244	B -- T -- D	0.017293	0.000183
0.3500	0.3571	0.0007	4.2371	0.7115	0.2885	A -- B -- C -- D	0.012918	0.000159	A -- B -- D	0.006961	0.000117	A -- C	0.019599	0.000196	A -- D	0.019517	0.000195	A -- B	0.009876	0.000139	A	0.010560	0.000144	A -- B -- C	0.018304	0.000189	A -- C -- D	0.036159	0.000264	A -- B -- T	0.010297	0.000142	A -- B -- T -- C	0.018867	0.000191	A -- B -- T -- C -- D	0.013848	0.000164	A -- B -- T -- D	0.007585	0.000122	A -- T -- C	0.023757	0.000215	B -- T	0.012914	0.000158	T	0.005262	0.000101	A -- T	0.012849	0.000159	T -- D	0.007712	0.000121	A -- T -- D	0.023510	0.000214	A -- T -- C -- D	0.043915	0.000289	T -- C	0.009590	0.000135	C	0.119391	0.000457	C -- D	0.209337	0.000574	D	0.112533	0.000446	B -- T -- C	0.023816	0.000214	B -- C	0.023561	0.000213	B -- T -- C -- D	0.031273	0.000245	<nil>	0.064345	0.000346	B -- D	0.016727	0.000180	B	0.012817	0.000158	T -- C -- D	0.014469	0.000166	B -- C -- D	0.030852	0.000243	B -- T -- D	0.016876	0.000181
0.3600	0.3511	0.0007	4.2118	0.7150	0.2850	A -- B -- C -- D	0.012685	0.000157	A -- B -- D	0.006754	0.000115	A -- C	0.019358	0.000194	A -- D	0.019214	0.000194	A -- B	0.009543	0.000137	A	0.010254	0.000142	A -- B -- C	0.018000	0.000187	A -- C -- D	0.036186	0.000264	A -- B -- T	0.009989	0.000140	A -- B -- T -- C	0.018571	0.000190	A -- B -- T -- C -- D	0.013718	0.000163	A -- B -- T -- D	0.007365	0.000120	A -- T -- C	0.023528	0.000214	B -- T	0.012586	0.000157	T	0.005061	0.000098	A -- T	0.012523	0.000157	T -- D	0.007527	0.000120	A -- T -- D	0.023257	0.000213	A -- T -- C -- D	0.044058	0.000290	T -- C	0.009516	0.000135	C	0.120775	0.000460	C -- D	0.214253	0.000579	D	0.113478	0.000447	B -- T -- C	0.023507	0.000213	B -- C	0.023225	0.000211	B -- T -- C -- D	0.030924	0.000243	<nil>	0.064067	0.000345	B -- D	0.016308	0.000178	B	0.012445	0.000156	T -- C -- D	0.014341	0.000165	B -- C -- D	0.030509	0.000242	B -- T -- D	0.016475	0.000179
0.3700	0.3451	0.0007	4.1866	0.7183	0.2817	A -- B -- C -- D	0.012453	0.000156	A -- B -- D	0.006560	0.000113	A -- C	0.019081	0.000193	A -- D	0.018934	0.000192	A -- B	0.009203	0.000134	A	0.009966	0.000140	A -- B -- C	0.017740	0.000186	A -- C -- D	0.036229	0.000264	A -- B -- T	0.009701	0.000138	A -- B -- T -- C	0.018345	0.000189	A -- B -- T -- C -- D	0.013562	0.000162	A -- B -- T -- D	0.007180	0.000118	A -- T -- C	0.023301	0.000213	B -- T	0.012239	0.000154	T	0.004874	0.000097	A -- T	0.012203	0.000155	T -- D	0.007347	0.000119	A -- T -- D	0.022988	0.000211	A -- T -- C -- D	0.044215	0.000290	T -- C	0.009442	0.000134	C	0.122050	0.000462	C -- D	0.219134	0.000584	D	0.114438	0.000449	B -- T -- C	0.023146	0.000211	B -- C	0.022888	0.000210	B -- T -- C -- D	0.030663	0.000242	<nil>	0.063743	0.000344	B -- D	0.015876	0.000176	B	0.012162	0.000154	T -- C -- D	0.014112	0.000164	B -- C -- D	0.030178	0.000240	B -- T -- D	0.016043	0.000177
0.3800	0.3393	0.0007	4.1613	0.7216	0.2784	A -- B -- C -- D	0.012280	0.000155	A -- B -- D	0.006364	0.000112	A -- C	0.018805	0.000192	A -- D	0.018652	0.000191	A -- B	0.008927	0.000132	A	0.009673	0.000138	A -- B -- C	0.017434	0.000184	A -- C -- D	0.036245	0.000264	A -- B -- T	0.009365	0.000135	A -- B -- T -- C	0.018125	0.000188	A -- B -- T -- C -- D	0.013425	0.000162	A -- B -- T -- D	0.006979	0.000117	A -- T -- C	0.023072	0.000212	B -- T	0.011916	0.000152	T	0.004717	0.000095	A -- T	0.011921	0.000153	T -- D	0.007156	0.000117	A -- T -- D	0.022742	0.000210	A -- T -- C -- D	0.044355	0.000291	T -- C	0.009354	0.000133	C	0.123225	0.000464	C -- D	0.224125	0.000588	D	0.115276	0.000451	B -- T -- C	0.022793	0.000209	B -- C	0.022584	0.000209	B -- T -- C -- D	0.030398	0.000241	<nil>	0.063465	0.000344	B -- D	0.015501	0.000174	B	0.011797	0.000152	T -- C -- D	0.013871	0.000163	B -- C -- D	0.029806	0.000239	B -- T -- D	0.015652	0.000174
0.3900	0.3335	0.0007	4.1359	0.7250	0.2750	A -- B -- C -- D	0.012090	0.000153	A -- B -- D	0.006198	0.000110	A -- C	0.018564	0.000190	A -- D	0.018354	0.000189	A -- B	0.008632	0.000130	A	0.009382	0.000136	A -- B -- C	0.017121	0.000183	A -- C -- D	0.036246	0.000264	A -- B -- T	0.009076	0.000133	A -- B -- T -- C	0.017897	0.000186	T	0.004548	0.000093	A -- B -- T -- C -- D	0.013265	0.000161	A -- B -- T -- D	0.006801	0.000115	A -- T -- C	0.022820	0.000211	B -- T	0.011594	0.000150	A -- T	0.011625	0.000151	T -- D	0.007060	0.000116	A -- T -- D	0.022474	0.000209	A -- T -- C -- D	0.044500	0.000291	T -- C	0.009150	0.000132	C	0.124501	0.000466	C -- D	0.228999	0.000593	D	0.116061	0.000452	B -- T -- C	0.022500	0.000208	B -- C	0.022260	0.000207	B -- T -- C -- D	0.030124	0.000240	<nil>	0.063156	0.000343	B -- D	0.015063	0.000171	B	0.011470	0.000149	T -- C -- D	0.013706	0.000162	B -- C -- D	0.029548	0.000238	B -- T -- D	0.015214	0.000172
0.4000	0.3278	0.0007	4.1106	0.7282	0.2718	A -- B -- C -- D	0.011916	0.000152	A -- B -- D	0.006007	0.000108	A -- C	0.018270	0.000189	A -- D	0.018073	0.000188	A -- B	0.008334	0.000128	A	0.009108	0.000134	A -- B -- C	0.016828	0.000181	A -- C -- D	0.036267	0.000264	A -- B -- T	0.008808	0.000131	A -- B -- T -- D	0.006642	0.000114	A -- B -- T -- C	0.017684	0.000185	T	0.004422	0.000092	A -- B -- T -- C -- D	0.013092	0.000160	A -- T -- C	0.022579	0.000210	B -- T	0.011241	0.000148	A -- T	0.011320	0.000149	T -- D	0.006925	0.000115	A -- T -- D	0.022226	0.000208	A -- T -- C -- D	0.044643	0.000291	T -- C	0.009052	0.000131	C	0.125656	0.000467	C -- D	0.233987	0.000597	D	0.116769	0.000453	B -- T -- C	0.022151	0.000207	B -- C	0.021995	0.000206	B -- T -- C -- D	0.029880	0.000239	<nil>	0.062792	0.000342	B -- D	0.014670	0.000169	B	0.011145	0.000147	T -- C -- D	0.013465	0.000160	B -- C -- D	0.029225	0.000237	B -- T -- D	0.014826	0.000170
0.4100	0.3222	0.0007	4.0853	0.7313	0.2687	A -- B -- C -- D	0.011747	0.000151	A -- B -- D	0.005797	0.000107	A -- C	0.017985	0.000188	A -- D	0.017817	0.000187	A -- B	0.008100	0.000126	A	0.008833	0.000132	A -- B -- C	0.016576	0.000180	A -- C -- D	0.036269	0.000264	A -- B -- T	0.008582	0.000130	A -- B -- T -- D	0.006519	0.000113	A -- B -- T -- C	0.017418	0.000184	A -- B -- T -- C -- D	0.012980	0.000159	B -- T -- D	0.014475	0.000168	A -- T -- C	0.022347	0.000209	T	0.004361	0.000091	B -- T	0.010873	0.000146	T -- D	0.006744	0.000114	A -- T -- D	0.021950	0.000207	A -- T -- C -- D	0.044756	0.000292	T -- C	0.008868	0.000130	C	0.126789	0.000469	C -- D	0.238917	0.000602	D	0.117496	0.000454	B -- T -- C	0.021848	0.000205	B -- C	0.021670	0.000204	B -- T -- C -- D	0.029589	0.000238	<nil>	0.062415	0.000341	B -- D	0.014335	0.000167	B	0.010795	0.000145	T -- C -- D	0.013259	0.000159	B -- C -- D	0.028888	0.000236	A -- T	0.011002	0.000147
0.4200	0.3166	0.0007	4.0598	0.7343	0.2657	A -- B -- C -- D	0.011598	0.000150	A -- B -- D	0.005619	0.000105	A -- C	0.017696	0.000186	A -- D	0.017544	0.000185	A -- B	0.007846	0.000124	A	0.008568	0.000130	A -- B -- C	0.016323	0.000178	A -- C -- D	0.036293	0.000264	A -- B -- T	0.008352	0.000128	A -- B -- T -- D	0.006367	0.000112	A -- B -- T -- C	0.017201	0.000183	A -- B -- T -- C -- D	0.012874	0.000158	B -- T -- D	0.014107	0.000166	A -- T -- C	0.022093	0.000207	T	0.004229	0.000090	B -- T	0.010558	0.000143	B -- T -- C	0.021514	0.000204	A -- T -- D	0.021676	0.000205	A -- T -- C -- D	0.044901	0.000292	T -- C	0.008668	0.000129	C	0.127899	0.000471	C -- D	0.243834	0.000606	D	0.118159	0.000455	B -- C	0.021370	0.000203	B -- T -- C -- D	0.029298	0.000237	T -- C -- D	0.013064	0.000158	<nil>	0.062092	0.000340	B -- D	0.013987	0.000165	B	0.010458	0.000143	B -- C -- D	0.028551	0.000234	T -- D	0.006543	0.000112	A -- T	0.010718	0.000145
0.4300	0.3111	0.0007	4.0342	0.7374	0.2626	A -- B -- C -- D	0.011456	0.000149	A -- B -- D	0.005429	0.000103	A -- C	0.017406	0.000185	A -- D	0.017301	0.000184	A -- B	0.007610	0.000122	A	0.008306	0.000128	A -- B -- C	0.016062	0.000177	A -- C -- D	0.036271	0.000264	A -- B -- T	0.008115	0.000126	A -- B -- T -- D	0.006231	0.000110	A -- B -- T -- C	0.016952	0.000182	A -- B -- T -- C -- D	0.012724	0.000157	T -- D	0.006292	0.000110	B -- T -- D	0.013782	0.000164	T	0.004056	0.000088	B -- T	0.010281	0.000142	B -- T -- C	0.021246	0.000202	A -- T -- D	0.021420	0.000204	A -- T -- C -- D	0.045026	0.000293	T -- C	0.008548	0.000128	C	0.129010	0.000473	C -- D	0.248740	0.000610	D	0.118782	0.000456	B -- C	0.021019	0.000201	T -- C -- D	0.013002	0.000157	<nil>	0.061696	0.000339	B -- D	0.013639	0.000163	B	0.010112	0.000140	B -- T -- C -- D	0.028955	0.000236	A -- T -- C	0.021851	0.000206	B -- C -- D	0.028259	0.000233	A -- T	0.010424	0.000143
0.4400	0.3058	0.0007	4.0092	0.7404	0.2596	A -- B -- C -- D	0.011345	0.000149	A -- B -- D	0.005259	0.000101	A -- C	0.017126	0.000183	A -- D	0.017035	0.000183	A	0.008069	0.000126	A -- B	0.007379	0.000120	A -- B -- C	0.015776	0.000175	A -- C -- D	0.036252	0.000264	A -- B -- T -- D	0.006064	0.000109	A -- B -- T	0.007857	0.000124	A -- B -- T -- C	0.016757	0.000180	A -- B -- T -- C -- D	0.012613	0.000157	T -- D	0.006099	0.000108	B -- T -- D	0.013501	0.000162	T	0.003929	0.000087	B -- T	0.009988	0.000140	B -- T -- C	0.020988	0.000201	A -- T -- D	0.021176	0.000203	A -- T -- C -- D	0.045183	0.000293	T -- C	0.008408	0.000127	C	0.129889	0.000474	C -- D	0.253647	0.000614	D	0.119410	0.000458	B -- C	0.020745	0.000200	T -- C -- D	0.012859	0.000156	<nil>	0.061286	0.000338	B -- D	0.013324	0.000161	B	0.009834	0.000138	B -- T -- C -- D	0.028556	0.000234	A -- T -- C	0.021580	0.000205	B -- C -- D	0.027932	0.000232	A -- T	0.010133	0.000141
0.4500	0.3006	0.0006	3.9841	0.7434	0.2566	A -- B -- C -- D	0.011186	0.000148	A -- B -- D	0.005092	0.000100	A -- C	0.016868	0.000182	A -- D	0.016774	0.000181	A	0.007819	0.000124	A -- B	0.007151	0.000118	A -- B -- C	0.015547	0.000174	A -- C -- D	0.036236	0.000264	A -- B -- T -- D	0.005891	0.000107	A -- B -- T	0.007638	0.000122	A -- B -- T -- C	0.016517	0.000179	B -- T -- D	0.013176	0.000160	T -- D	0.005930	0.000107	T	0.003832	0.000086	A -- B -- T -- C -- D	0.012561	0.000156	B -- T	0.009735	0.000138	B -- T -- C	0.020712	0.000200	A -- T -- D	0.020909	0.000202	A -- T -- C -- D	0.045253	0.000293	T -- C	0.008287	0.000126	C	0.130803	0.000476	C -- D	0.258583	0.000618	D	0.119942	0.000458	B -- C	0.020408	0.000199	T -- C -- D	0.012748	0.000156	<nil>	0.060867	0.000337	B -- D	0.013024	0.000159	B	0.009500	0.000136	B -- T -- C -- D	0.028229	0.000233	A -- T -- C	0.021315	0.000204	B -- C -- D	0.027624	0.000230	A -- T	0.009845	0.000139
0.4600	0.2956	0.0006	3.9595	0.7463	0.2537	A -- B -- C -- D	0.011070	0.000147	A -- B -- D	0.004937	0.000098	A -- C	0.016609	0.000180	A -- D	0.016523	0.000180	A	0.007591	0.000122	A -- B	0.006950	0.000117	A -- B -- C	0.015294	0.000173	A -- C -- D	0.036192	0.000264	A -- B -- T -- D	0.005725	0.000106	A -- B -- T	0.007433	0.000121	A -- B -- T -- C	0.016264	0.000178	T -- C	0.008155	0.000125	B -- T -- D	0.012912	0.000159	T -- D	0.005806	0.000106	A -- B -- T -- C -- D	0.012472	0.000156	T	0.003693	0.000084	B -- T -- C	0.020419	0.000199	A -- T -- D	0.020633	0.000201	A -- T -- C -- D	0.045318	0.000294	C	0.131705	0.000477	C -- D	0.263452	0.000622	D	0.120393	0.000459	B -- C	0.020099	0.000197	<nil>	0.060435	0.000336	B -- D	0.012668	0.000157	B	0.009192	0.000134	T -- C -- D	0.012719	0.000156	B -- T -- C -- D	0.027896	0.000231	A -- T -- C	0.021059	0.000203	B -- C -- D	0.027279	0.000229	A -- T	0.009614	0.000138	B -- T	0.009494	0.000136
0.4700	0.2905	0.0006	3.9343	0.7493	0.2507	A -- B -- C -- D	0.010920	0.000146	A -- B -- D	0.004788	0.000097	A -- D	0.016284	0.000179	A -- C	0.016366	0.000179	A	0.007356	0.000121	A -- B	0.006733	0.000115	A -- B -- C	0.014988	0.000171	A -- C -- D	0.036175	0.000264	A -- B -- T -- D	0.005600	0.000105	A -- B -- T	0.007203	0.000119	A -- B -- T -- C	0.016023	0.000177	T -- C	0.007999	0.000124	B -- T -- D	0.012559	0.000156	T -- D	0.005646	0.000104	B -- T	0.009256	0.000134	A -- B -- T -- C -- D	0.012380	0.000155	B -- T -- C	0.020137	0.000197	A -- T -- D	0.020369	0.000199	T	0.003574	0.000083	A -- T -- C -- D	0.045354	0.000294	C	0.132601	0.000478	C -- D	0.268420	0.000625	D	0.120823	0.000460	B -- C	0.019819	0.000196	<nil>	0.059947	0.000335	B -- D	0.012333	0.000155	B -- T -- C -- D	0.027618	0.000230	A -- T -- C	0.020805	0.000201	T -- C -- D	0.012663	0.000155	B -- C -- D	0.026966	0.000228	A -- T	0.009360	0.000136	B	0.008932	0.000132
