Time	TH	ErrorTH	H	HD=0	HD=1	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
0.2200	0.4517	0.0007	4.5800	0.6510	0.3490	A	0.015820	0.000176	A -- C	0.023870	0.000215	A -- B	0.015476	0.000174	A -- C -- D	0.036003	0.000263	A -- B -- D	0.011436	0.000149	A -- B -- C -- D	0.017056	0.000182	A -- D	0.023805	0.000215	A -- B -- C	0.022944	0.000211	A -- B -- T -- C	0.023554	0.000213	A -- B -- T -- D	0.011785	0.000152	A -- B -- T	0.015627	0.000174	A -- B -- T -- C -- D	0.017633	0.000185	A -- T	0.018269	0.000189	A -- T -- C	0.027346	0.000230	A -- T -- D	0.027275	0.000230	B -- T	0.018327	0.000188	D	0.093902	0.000411	T	0.007974	0.000123	<nil>	0.064406	0.000346	C -- D	0.141552	0.000491	C	0.096636	0.000416	A -- T -- C -- D	0.041081	0.000280	T -- C	0.012058	0.000151	B -- T -- C	0.027757	0.000231	B -- C	0.027581	0.000230	B -- T -- D	0.022927	0.000210	B	0.018376	0.000188	T -- D	0.011237	0.000147	T -- C -- D	0.016784	0.000179	B -- C -- D	0.034294	0.000256	B -- T -- C -- D	0.034415	0.000256	B -- D	0.022793	0.000210
0.2300	0.4439	0.0007	4.5557	0.6560	0.3440	A	0.015367	0.000174	A -- C	0.023526	0.000214	A -- B	0.014962	0.000171	A -- C -- D	0.036131	0.000263	A -- B -- D	0.011016	0.000147	A -- B -- C -- D	0.016727	0.000180	A -- D	0.023485	0.000214	A -- B -- C	0.022539	0.000209	A -- B -- T -- C	0.023221	0.000212	A -- B -- T -- D	0.011349	0.000149	A -- B -- T	0.015157	0.000172	A -- B -- T -- C -- D	0.017264	0.000183	A -- T	0.017787	0.000186	A -- T -- C	0.027147	0.000229	A -- T -- D	0.026991	0.000229	B -- T	0.017815	0.000186	D	0.095509	0.000414	T	0.007676	0.000121	<nil>	0.064687	0.000346	C -- D	0.146522	0.000498	C	0.098572	0.000420	A -- T -- C -- D	0.041363	0.000281	T -- C	0.011826	0.000150	B -- T -- C	0.027511	0.000230	B -- C	0.027340	0.000229	B -- T -- D	0.022498	0.000208	B	0.017903	0.000186	T -- D	0.010902	0.000144	T -- C -- D	0.016601	0.000178	B -- C -- D	0.034108	0.000255	B -- T -- C -- D	0.034226	0.000255	B -- D	0.022274	0.000207
0.2400	0.4362	0.0007	4.5311	0.6607	0.3393	A	0.014913	0.000171	A -- C	0.023195	0.000212	A -- B	0.014449	0.000168	A -- C -- D	0.036282	0.000264	A -- B -- C -- D	0.016327	0.000178	A -- B -- D	0.010617	0.000144	A -- D	0.023177	0.000212	A -- B -- C	0.022221	0.000207	A -- B -- T -- C	0.022928	0.000210	A -- B -- T -- D	0.011000	0.000147	A -- B -- T	0.014701	0.000169	A -- B -- T -- C -- D	0.016941	0.000181	A -- T	0.017349	0.000184	B -- T	0.017326	0.000183	A -- T -- D	0.026686	0.000227	B -- D	0.021751	0.000205	D	0.097187	0.000417	T	0.007370	0.000119	<nil>	0.064909	0.000347	C -- D	0.151402	0.000505	C	0.100466	0.000424	A -- T -- C -- D	0.041606	0.000282	T -- C	0.011592	0.000149	B -- T -- C	0.027301	0.000229	B -- C	0.027011	0.000228	B -- T -- D	0.021994	0.000206	B	0.017459	0.000184	B -- C -- D	0.033922	0.000254	T -- D	0.010561	0.000142	T -- C -- D	0.016390	0.000176	B -- T -- C -- D	0.034065	0.000255	A -- T -- C	0.026899	0.000228
0.2500	0.4286	0.0007	4.5062	0.6654	0.3346	A	0.014471	0.000168	A -- C	0.022881	0.000211	A -- D	0.022845	0.000211	A -- B -- C	0.021866	0.000206	A -- B	0.013986	0.000165	A -- C -- D	0.036395	0.000264	A -- B -- C -- D	0.015973	0.000176	A -- B -- D	0.010238	0.000141	A -- B -- T -- C	0.022583	0.000209	A -- B -- T -- D	0.010639	0.000144	A -- B -- T	0.014238	0.000167	A -- B -- T -- C -- D	0.016616	0.000180	A -- T	0.016918	0.000182	B -- T	0.016875	0.000181	A -- T -- D	0.026411	0.000226	T -- C	0.011379	0.000147	D	0.098867	0.000421	T	0.007129	0.000117	<nil>	0.065020	0.000347	C -- D	0.156399	0.000512	C	0.102247	0.000427	A -- T -- C -- D	0.041912	0.000283	B -- T -- C	0.027099	0.000228	B -- C	0.026735	0.000226	B -- T -- D	0.021432	0.000203	B	0.016990	0.000181	B -- C -- D	0.033642	0.000253	T -- D	0.010226	0.000140	T -- C -- D	0.016181	0.000175	B -- T -- C -- D	0.033863	0.000254	A -- T -- C	0.026637	0.000227	B -- D	0.021306	0.000203
0.2600	0.4212	0.0007	4.4813	0.6699	0.3301	A	0.014052	0.000166	A -- C	0.022584	0.000210	A -- D	0.022518	0.000209	A -- B -- C	0.021512	0.000204	A -- B	0.013533	0.000162	A -- C -- D	0.036496	0.000265	A -- B -- C -- D	0.015623	0.000174	A -- B -- D	0.009866	0.000139	A -- B -- T	0.013848	0.000164	A -- B -- T -- D	0.010272	0.000142	A -- B -- T -- C	0.022274	0.000208	A -- B -- T -- C -- D	0.016313	0.000178	A -- T	0.016477	0.000179	B -- T	0.016368	0.000178	A -- T -- D	0.026170	0.000225	T -- C	0.011203	0.000146	D	0.100365	0.000424	T	0.006878	0.000114	<nil>	0.065139	0.000348	C -- D	0.161412	0.000519	C	0.103981	0.000430	A -- T -- C -- D	0.042160	0.000284	B -- T -- C	0.026835	0.000227	B -- C	0.026425	0.000225	B -- T -- D	0.020941	0.000201	B -- C -- D	0.033396	0.000253	T -- D	0.009907	0.000138	B	0.016562	0.000179	T -- C -- D	0.015978	0.000174	B -- T -- C -- D	0.033670	0.000253	A -- T -- C	0.026367	0.000226	B -- D	0.020872	0.000201
0.2700	0.4139	0.0007	4.4562	0.6744	0.3256	A	0.013629	0.000164	A -- C	0.022248	0.000208	A -- D	0.022234	0.000208	A -- B -- C	0.021216	0.000203	A -- B	0.013070	0.000160	A -- C -- D	0.036583	0.000265	A -- B -- C -- D	0.015313	0.000172	A -- B -- D	0.009519	0.000136	A -- B -- T -- D	0.009921	0.000139	A -- B -- T -- C	0.021945	0.000206	A -- B -- T	0.013428	0.000162	A -- T	0.016087	0.000177	B -- T	0.015928	0.000176	A -- T -- D	0.025899	0.000224	T -- C	0.011064	0.000145	B -- D	0.020383	0.000198	T	0.006649	0.000113	<nil>	0.065228	0.000348	A -- B -- T -- C -- D	0.016015	0.000176	B -- T -- C	0.026479	0.000225	C -- D	0.166391	0.000525	C	0.105648	0.000433	A -- T -- C -- D	0.042424	0.000284	D	0.101886	0.000426	B -- C	0.026108	0.000224	B -- T -- D	0.020470	0.000199	B -- C -- D	0.033194	0.000252	T -- D	0.009615	0.000136	B	0.016112	0.000177	T -- C -- D	0.015749	0.000173	B -- T -- C -- D	0.033473	0.000253	A -- T -- C	0.026090	0.000225
0.2800	0.4069	0.0007	4.4318	0.6787	0.3213	A	0.013204	0.000161	A -- C	0.021934	0.000207	A -- D	0.021948	0.000207	A -- B -- C	0.020801	0.000201	A -- B	0.012693	0.000157	A -- C -- D	0.036649	0.000265	A -- B -- C -- D	0.014973	0.000171	A -- B -- D	0.009210	0.000134	A -- B -- T -- D	0.009566	0.000137	A -- B -- T -- C	0.021642	0.000205	A -- B -- T	0.013001	0.000159	A -- T	0.015729	0.000175	A -- T -- C -- D	0.042669	0.000285	B -- T	0.015511	0.000173	A -- T -- D	0.025635	0.000223	T -- C	0.010894	0.000144	D	0.103204	0.000429	T	0.006395	0.000111	<nil>	0.065206	0.000348	C	0.107371	0.000436	C -- D	0.171239	0.000531	A -- B -- T -- C -- D	0.015811	0.000175	B -- T -- C	0.026178	0.000224	B -- C	0.025919	0.000223	B -- T -- D	0.020011	0.000197	B -- C -- D	0.033017	0.000251	T -- D	0.009398	0.000134	B	0.015657	0.000174	T -- C -- D	0.015651	0.000173	B -- T -- C -- D	0.033171	0.000252	A -- T -- C	0.025841	0.000224	B -- D	0.019871	0.000196
0.2900	0.3999	0.0007	4.4070	0.6829	0.3171	A	0.012818	0.000159	A -- C	0.021626	0.000205	A -- D	0.021635	0.000205	A -- B -- C	0.020438	0.000199	A -- B	0.012335	0.000155	A -- C -- D	0.036696	0.000265	A -- B -- C -- D	0.014714	0.000169	A -- B -- D	0.008890	0.000132	A -- B -- T -- D	0.009245	0.000134	A -- B -- T -- C	0.021351	0.000203	A -- B -- T	0.012594	0.000157	A -- T	0.015319	0.000173	T	0.006180	0.000109	A -- T -- C -- D	0.042927	0.000286	B -- T	0.015109	0.000171	A -- T -- D	0.025373	0.000222	D	0.104466	0.000431	B -- T -- C	0.025867	0.000223	A -- B -- T -- C -- D	0.015546	0.000174	<nil>	0.065088	0.000348	C	0.109109	0.000439	C -- D	0.176159	0.000537	B -- C	0.025648	0.000222	B -- T -- D	0.019558	0.000195	B -- C -- D	0.032728	0.000250	T -- D	0.009255	0.000133	B	0.015212	0.000172	T -- C -- D	0.015489	0.000172	B -- T -- C -- D	0.032962	0.000251	A -- T -- C	0.025625	0.000223	B -- D	0.019354	0.000194	T -- C	0.010684	0.000143
0.3000	0.3930	0.0007	4.3820	0.6870	0.3130	A	0.012445	0.000156	A -- C	0.021303	0.000204	A -- D	0.021331	0.000204	A -- B -- C	0.020107	0.000197	A -- B	0.011930	0.000153	A -- C -- D	0.036803	0.000266	A -- B -- C -- D	0.014430	0.000167	A -- B -- D	0.008543	0.000129	A -- B -- T -- D	0.008931	0.000132	A -- B -- T -- C	0.021021	0.000202	A -- B -- T	0.012225	0.000155	A -- T	0.014930	0.000171	T	0.006008	0.000107	A -- T -- C -- D	0.043143	0.000287	B -- T	0.014662	0.000169	A -- T -- D	0.025115	0.000221	D	0.105647	0.000433	B -- T -- C	0.025604	0.000222	A -- B -- T -- C -- D	0.015310	0.000172	<nil>	0.064965	0.000347	C	0.110760	0.000442	C -- D	0.181104	0.000543	B -- C	0.025340	0.000221	B -- T -- D	0.019115	0.000192	B -- C -- D	0.032500	0.000249	T -- D	0.009035	0.000132	B	0.014814	0.000169	T -- C -- D	0.015297	0.000171	B -- T -- C -- D	0.032739	0.000250	A -- T -- C	0.025412	0.000222	B -- D	0.018949	0.000192	T -- C	0.010483	0.000141
0.3100	0.3863	0.0007	4.3568	0.6909	0.3091	A	0.012068	0.000154	A -- C	0.021007	0.000202	A -- D	0.021039	0.000203	A -- B	0.011569	0.000150	A -- C -- D	0.036883	0.000266	A -- B -- C	0.019810	0.000196	A -- B -- C -- D	0.014166	0.000166	A -- B -- D	0.008238	0.000127	A -- B -- T -- D	0.008659	0.000130	A -- B -- T -- C	0.020696	0.000200	T	0.005824	0.000106	A -- B -- T	0.011846	0.000152	A -- T	0.014577	0.000169	A -- T -- C -- D	0.043357	0.000287	B -- T	0.014261	0.000166	A -- T -- D	0.024906	0.000220	D	0.106818	0.000436	B -- T -- C	0.025337	0.000221	A -- B -- T -- C -- D	0.015091	0.000171	<nil>	0.064867	0.000347	C	0.112316	0.000445	C -- D	0.186107	0.000549	B -- C	0.025024	0.000219	B -- T -- D	0.018623	0.000190	B -- C -- D	0.032176	0.000248	T -- D	0.008792	0.000130	B	0.014369	0.000167	T -- C -- D	0.015091	0.000169	B -- T -- C -- D	0.032529	0.000249	A -- T -- C	0.025139	0.000221	B -- D	0.018482	0.000189	T -- C	0.010334	0.000140
0.3200	0.3796	0.0007	4.3318	0.6949	0.3051	A -- B -- C -- D	0.013930	0.000165	A	0.011715	0.000152	A -- C	0.020700	0.000201	A -- D	0.020756	0.000201	A -- B	0.011189	0.000148	A -- C -- D	0.036939	0.000266	A -- B -- C	0.019506	0.000195	A -- B -- D	0.007951	0.000125	A -- B -- T -- C	0.020348	0.000199	A -- B -- T -- D	0.008408	0.000128	A -- T	0.014187	0.000167	T	0.005683	0.000104	A -- B -- T	0.011529	0.000150	A -- T -- C -- D	0.043595	0.000288	B -- T	0.013841	0.000164	A -- T -- D	0.024622	0.000219	D	0.108011	0.000438	B -- T -- C	0.025055	0.000219	A -- B -- T -- C -- D	0.014841	0.000170	<nil>	0.064714	0.000347	C	0.113769	0.000448	C -- D	0.191082	0.000555	B -- C	0.024722	0.000218	B -- T -- D	0.018164	0.000188	B -- C -- D	0.031905	0.000247	T -- D	0.008598	0.000128	B	0.013951	0.000165	T -- C -- D	0.014932	0.000169	B -- T -- C -- D	0.032255	0.000248	A -- T -- C	0.024876	0.000220	B -- D	0.018021	0.000187	T -- C	0.010207	0.000140
0.3300	0.3730	0.0007	4.3062	0.6988	0.3012	A -- B -- C -- D	0.013654	0.000163	A	0.011367	0.000150	A -- C	0.020379	0.000199	A -- D	0.020461	0.000200	A -- B	0.010849	0.000146	A -- C -- D	0.037007	0.000266	A -- B -- C	0.019228	0.000193	A -- B -- D	0.007682	0.000123	A -- B -- T -- C	0.020019	0.000197	A -- B -- T -- D	0.008171	0.000126	A -- T	0.013800	0.000164	T	0.005482	0.000102	A -- B -- T	0.011179	0.000148	A -- T -- C -- D	0.043777	0.000289	B -- T	0.013462	0.000162	A -- T -- D	0.024361	0.000217	D	0.109114	0.000440	B -- T -- C	0.024833	0.000218	A -- B -- T -- C -- D	0.014616	0.000168	<nil>	0.064542	0.000346	C	0.115308	0.000450	C -- D	0.196050	0.000560	B -- C	0.024386	0.000217	B -- T -- D	0.017731	0.000185	B -- C -- D	0.031617	0.000246	T -- D	0.008359	0.000127	B	0.013506	0.000162	T -- C -- D	0.014796	0.000168	B -- T -- C -- D	0.031988	0.000247	A -- T -- C	0.024642	0.000219	B -- D	0.017625	0.000185	T -- C	0.010010	0.000138
0.3400	0.3665	0.0007	4.2805	0.7026	0.2974	A -- B -- C -- D	0.013427	0.000162	A	0.011034	0.000147	A -- C	0.020092	0.000198	A -- D	0.020153	0.000198	A -- B	0.010510	0.000143	A -- C -- D	0.037023	0.000267	A -- B -- C	0.018883	0.000191	A -- B -- D	0.007464	0.000121	A -- B -- T -- C	0.019709	0.000195	A -- B -- T -- D	0.007914	0.000124	A -- T	0.013416	0.000162	T	0.005310	0.000101	A -- B -- T	0.010837	0.000146	A -- T -- C -- D	0.044030	0.000290	B -- T	0.013062	0.000159	A -- T -- D	0.024110	0.000216	D	0.110201	0.000442	B -- T -- C	0.024573	0.000217	A -- B -- T -- C -- D	0.014376	0.000167	<nil>	0.064327	0.000346	C	0.116725	0.000453	C -- D	0.201107	0.000565	B -- C	0.024079	0.000215	B -- T -- D	0.017323	0.000183	T -- D	0.008130	0.000125	B -- C -- D	0.031284	0.000245	B	0.013153	0.000160	T -- C -- D	0.014641	0.000167	B -- T -- C -- D	0.031747	0.000246	A -- T -- C	0.024384	0.000218	B -- D	0.017170	0.000183	T -- C	0.009806	0.000137
0.3500	0.3602	0.0007	4.2549	0.7063	0.2937	A -- B -- C -- D	0.013173	0.000160	A	0.010713	0.000145	A -- C	0.019776	0.000196	A -- D	0.019868	0.000197	A -- B	0.010185	0.000141	A -- C -- D	0.037047	0.000267	A -- B -- C	0.018599	0.000190	A -- B -- D	0.007223	0.000119	A -- B -- T -- C	0.019413	0.000194	A -- B -- T -- D	0.007697	0.000123	A -- T	0.013072	0.000160	T	0.005146	0.000099	A -- B -- T	0.010496	0.000143	A -- T -- C -- D	0.044209	0.000290	B -- D	0.016766	0.000180	B -- T	0.012691	0.000157	D	0.111198	0.000443	B -- T -- C	0.024307	0.000216	A -- B -- T -- C -- D	0.014209	0.000166	<nil>	0.064107	0.000345	C	0.118213	0.000455	C -- D	0.206063	0.000571	B -- C	0.023700	0.000214	B -- T -- D	0.016899	0.000181	T -- D	0.007894	0.000123	B -- C -- D	0.030957	0.000244	B	0.012795	0.000158	T -- C -- D	0.014556	0.000166	B -- T -- C -- D	0.031447	0.000245	A -- T -- C	0.024136	0.000217	A -- T -- D	0.023840	0.000215	T -- C	0.009607	0.000135
0.3600	0.3542	0.0007	4.2296	0.7099	0.2901	A -- B -- C -- D	0.013037	0.000159	A	0.010379	0.000143	A -- C	0.019502	0.000195	A -- B -- D	0.007025	0.000117	A -- D	0.019554	0.000195	A -- B	0.009851	0.000139	A -- C -- D	0.037031	0.000267	A -- B -- C	0.018274	0.000188	A -- B -- T -- C	0.019143	0.000193	A -- B -- T -- D	0.007451	0.000121	A -- T	0.012766	0.000158	T	0.004967	0.000097	A -- B -- T	0.010186	0.000141	A -- T -- C -- D	0.044388	0.000291	B -- D	0.016356	0.000178	B -- T	0.012315	0.000155	D	0.112180	0.000445	B -- T -- C	0.024023	0.000215	A -- B -- T -- C -- D	0.014009	0.000165	<nil>	0.063834	0.000345	C	0.119501	0.000457	C -- D	0.211049	0.000576	B -- C	0.023375	0.000212	B -- T -- D	0.016512	0.000179	T -- D	0.007695	0.000121	B -- C -- D	0.030621	0.000242	B	0.012462	0.000156	T -- C -- D	0.014397	0.000166	B -- T -- C -- D	0.031175	0.000244	A -- T -- C	0.023893	0.000215	A -- T -- D	0.023611	0.000214	T -- C	0.009439	0.000134
0.3700	0.3483	0.0007	4.2048	0.7135	0.2865	A -- B -- C -- D	0.012784	0.000158	A	0.010070	0.000141	A -- D	0.019283	0.000194	A -- C	0.019205	0.000194	A -- B -- D	0.006774	0.000115	A -- B	0.009552	0.000137	A -- C -- D	0.037047	0.000267	A -- B -- C	0.017993	0.000187	A -- B -- T -- C	0.018827	0.000191	A -- B -- T -- D	0.007284	0.000119	A -- T	0.012431	0.000156	T	0.004823	0.000096	A -- B -- T	0.009843	0.000139	A -- T -- C -- D	0.044562	0.000291	B -- D	0.015980	0.000176	B -- T	0.012010	0.000153	C	0.120640	0.000459	<nil>	0.063555	0.000344	T -- C -- D	0.014320	0.000165	B -- T -- C -- D	0.030827	0.000243	A -- T -- C	0.023686	0.000215	C -- D	0.216012	0.000581	A -- B -- T -- C -- D	0.013829	0.000164	B -- T -- C	0.023741	0.000214	D	0.113102	0.000447	B -- C	0.023151	0.000211	B -- T -- D	0.016073	0.000177	T -- D	0.007522	0.000120	B -- C -- D	0.030310	0.000241	B	0.012057	0.000153	A -- T -- D	0.023344	0.000213	T -- C	0.009363	0.000134
0.3800	0.3423	0.0007	4.1794	0.7169	0.2831	A -- B -- C -- D	0.012583	0.000157	A	0.009772	0.000139	A -- D	0.018992	0.000193	A -- C	0.018927	0.000192	A -- B -- D	0.006600	0.000114	A -- B	0.009224	0.000134	A -- C -- D	0.037063	0.000267	A -- B -- C	0.017669	0.000185	A -- B -- T -- C	0.018589	0.000190	A -- B -- T -- D	0.007052	0.000117	A -- T	0.012127	0.000154	T	0.004732	0.000095	A -- B -- T	0.009551	0.000137	A -- B -- T -- C -- D	0.013648	0.000163	A -- T -- C -- D	0.044760	0.000292	B -- D	0.015520	0.000174	D	0.114004	0.000448	C	0.121891	0.000461	C -- D	0.220995	0.000585	B -- T -- C	0.023326	0.000212	<nil>	0.063171	0.000343	T -- C -- D	0.014116	0.000164	B -- C	0.022964	0.000210	B -- T -- D	0.015745	0.000175	T -- D	0.007289	0.000118	B -- C -- D	0.029983	0.000240	B	0.011744	0.000151	B -- T -- C -- D	0.030584	0.000242	A -- T -- C	0.023440	0.000213	A -- T -- D	0.023078	0.000212	T -- C	0.009226	0.000133	B -- T	0.011633	0.000150
0.3900	0.3364	0.0007	4.1537	0.7204	0.2796	A -- B -- C -- D	0.012353	0.000155	A	0.009487	0.000137	A -- D	0.018705	0.000191	A -- C	0.018633	0.000191	A -- B -- D	0.006431	0.000112	A -- B	0.008959	0.000132	A -- C -- D	0.037054	0.000267	A -- B -- C	0.017375	0.000184	A -- B -- T -- C	0.018296	0.000188	A -- B -- T -- D	0.006855	0.000116	A -- T	0.011805	0.000152	T	0.004565	0.000093	A -- B -- T	0.009232	0.000135	A -- B -- T -- C -- D	0.013439	0.000162	A -- T -- C -- D	0.044934	0.000292	B -- D	0.015117	0.000172	D	0.114773	0.000450	C	0.123144	0.000463	C -- D	0.226029	0.000590	B -- T -- C	0.023003	0.000210	<nil>	0.062840	0.000342	T -- C -- D	0.013991	0.000163	B -- C	0.022679	0.000209	B -- T -- D	0.015375	0.000173	T -- D	0.007119	0.000117	B -- C -- D	0.029663	0.000238	B	0.011375	0.000149	B -- T -- C -- D	0.030305	0.000241	A -- T -- C	0.023212	0.000212	A -- T -- D	0.022836	0.000211	T -- C	0.009088	0.000132	B -- T	0.011329	0.000149
0.4000	0.3307	0.0007	4.1284	0.7237	0.2763	A -- B -- C -- D	0.012165	0.000154	A	0.009214	0.000135	A -- D	0.018419	0.000190	A -- C	0.018346	0.000189	A -- B -- D	0.006233	0.000110	A -- B	0.008684	0.000130	A -- C -- D	0.037073	0.000267	A -- B -- C	0.017052	0.000182	A -- B -- T -- C	0.018024	0.000187	A -- B -- T -- D	0.006701	0.000114	T	0.004497	0.000093	A -- T	0.011493	0.000150	A -- B -- T	0.008947	0.000132	A -- B -- T -- C -- D	0.013295	0.000161	A -- T -- C -- D	0.045047	0.000293	B -- D	0.014729	0.000169	D	0.115502	0.000451	C	0.124342	0.000465	C -- D	0.231033	0.000595	B -- T -- C	0.022710	0.000209	<nil>	0.062490	0.000341	T -- C -- D	0.013885	0.000163	B -- T -- D	0.014951	0.000171	T -- D	0.006952	0.000116	B -- C -- D	0.029254	0.000237	B	0.011019	0.000146	B -- T -- C -- D	0.030049	0.000240	A -- T -- C	0.022959	0.000211	B -- C	0.022448	0.000208	A -- T -- D	0.022601	0.000210	T -- C	0.008872	0.000130	B -- T	0.011015	0.000146
0.4100	0.3251	0.0007	4.1033	0.7271	0.2729	A -- B -- C -- D	0.011964	0.000153	A	0.008923	0.000133	A -- D	0.018161	0.000188	A -- C	0.018067	0.000188	A -- B -- D	0.006027	0.000109	A -- B	0.008410	0.000128	A -- C -- D	0.037096	0.000267	A -- B -- C	0.016750	0.000181	A -- B -- T -- D	0.006537	0.000113	A -- B -- T -- C	0.017758	0.000186	T	0.004366	0.000092	A -- T	0.011226	0.000149	A -- B -- T	0.008690	0.000130	A -- B -- T -- C -- D	0.013159	0.000160	T -- C	0.008680	0.000129	A -- T -- C -- D	0.045162	0.000293	D	0.116329	0.000452	C	0.125447	0.000467	C -- D	0.235906	0.000599	B -- T -- C	0.022476	0.000208	<nil>	0.062060	0.000340	T -- C -- D	0.013793	0.000162	B -- T -- D	0.014571	0.000168	T -- D	0.006746	0.000114	B -- C -- D	0.028937	0.000236	B	0.010732	0.000145	B -- T -- C -- D	0.029735	0.000239	A -- T -- C	0.022710	0.000210	B -- C	0.022199	0.000207	A -- T -- D	0.022304	0.000208	B -- T	0.010725	0.000145	B -- D	0.014354	0.000167
0.4200	0.3196	0.0007	4.0780	0.7304	0.2696	A -- B -- C -- D	0.011788	0.000152	A	0.008660	0.000131	A -- D	0.017883	0.000187	A -- C	0.017794	0.000187	A -- B -- D	0.005878	0.000107	A -- B	0.008149	0.000126	A -- C -- D	0.037060	0.000267	A -- B -- C	0.016424	0.000179	A -- B -- T -- D	0.006347	0.000111	A -- B -- T -- C	0.017497	0.000184	T	0.004190	0.000090	A -- T	0.010943	0.000147	A -- B -- T	0.008433	0.000129	A -- B -- T -- C -- D	0.012966	0.000159	T -- C	0.008601	0.000128	A -- T -- C -- D	0.045322	0.000294	D	0.117059	0.000454	C	0.126460	0.000469	C -- D	0.240852	0.000603	B -- T -- C	0.022187	0.000207	<nil>	0.061706	0.000339	T -- C -- D	0.013635	0.000161	B -- T -- D	0.014186	0.000166	T -- D	0.006604	0.000113	B -- C -- D	0.028618	0.000234	B	0.010474	0.000143	A -- T -- C	0.022466	0.000209	B -- T -- C -- D	0.029449	0.000238	B -- C	0.021938	0.000206	A -- T -- D	0.022026	0.000207	B -- T	0.010429	0.000143	B -- D	0.013976	0.000165
0.4300	0.3143	0.0007	4.0526	0.7335	0.2665	A -- B -- C -- D	0.011660	0.000151	A	0.008407	0.000129	A -- D	0.017638	0.000186	A -- C	0.017530	0.000185	A -- B -- D	0.005707	0.000106	A -- B	0.007892	0.000124	A -- C -- D	0.037020	0.000267	A -- B -- C	0.016145	0.000177	A -- B -- T -- D	0.006204	0.000110	A -- B -- T -- C	0.017239	0.000183	T	0.004030	0.000088	A -- T	0.010673	0.000145	B -- D	0.013620	0.000163	A -- B -- T	0.008187	0.000127	A -- B -- T -- C -- D	0.012856	0.000158	T -- C	0.008483	0.000127	D	0.117752	0.000455	C	0.127493	0.000470	C -- D	0.245838	0.000608	B -- T -- C	0.021860	0.000205	<nil>	0.061299	0.000338	T -- C -- D	0.013429	0.000160	B -- T -- D	0.013843	0.000164	T -- D	0.006410	0.000111	B -- C -- D	0.028235	0.000233	B	0.010154	0.000141	A -- T -- C	0.022207	0.000208	B -- T -- C -- D	0.029211	0.000237	B -- C	0.021644	0.000204	A -- T -- D	0.021794	0.000206	B -- T	0.010162	0.000141	A -- T -- C -- D	0.045377	0.000294
0.4400	0.3090	0.0007	4.0274	0.7366	0.2634	A -- B -- C -- D	0.011516	0.000150	A	0.008168	0.000127	A -- D	0.017357	0.000184	A -- C	0.017275	0.000184	A -- B -- D	0.005550	0.000104	A -- B	0.007635	0.000122	A -- C -- D	0.036964	0.000266	A -- B -- C	0.015865	0.000176	A -- B -- T -- D	0.006057	0.000109	A -- B -- T -- C	0.016999	0.000182	T	0.003944	0.000087	A -- T	0.010399	0.000143	B -- D	0.013296	0.000161	A -- B -- T	0.007941	0.000125	A -- B -- T -- C -- D	0.012744	0.000157	T -- C	0.008330	0.000126	D	0.118404	0.000456	C	0.128435	0.000472	C -- D	0.250846	0.000612	B -- T -- C	0.021583	0.000204	<nil>	0.060862	0.000337	T -- C -- D	0.013254	0.000159	B -- T -- D	0.013468	0.000162	T -- D	0.006251	0.000109	B -- C -- D	0.027897	0.000231	B	0.009853	0.000139	A -- T -- C	0.021938	0.000207	B -- T -- C -- D	0.028930	0.000236	B -- C	0.021322	0.000203	A -- T -- D	0.021527	0.000205	B -- T	0.009918	0.000139	A -- T -- C -- D	0.045473	0.000294
0.4500	0.3037	0.0006	4.0023	0.7397	0.2603	A -- B -- C -- D	0.011302	0.000148	A	0.007933	0.000125	A -- D	0.017092	0.000183	A -- C	0.017006	0.000182	A -- B -- D	0.005419	0.000103	A -- B	0.007389	0.000120	A -- C -- D	0.036946	0.000266	A -- B -- C	0.015575	0.000174	A -- B -- T -- D	0.005910	0.000108	A -- B -- T -- C	0.016757	0.000181	T	0.003861	0.000086	A -- T	0.010109	0.000141	B -- D	0.012953	0.000159	A -- B -- T	0.007711	0.000123	A -- B -- T -- C -- D	0.012672	0.000157	T -- C	0.008231	0.000126	D	0.118995	0.000457	C	0.129390	0.000473	C -- D	0.255828	0.000616	B -- T -- C	0.021273	0.000203	<nil>	0.060349	0.000336	T -- C -- D	0.013078	0.000158	B -- T -- D	0.013141	0.000160	T -- D	0.006068	0.000108	B -- C -- D	0.027615	0.000230	B	0.009599	0.000137	A -- T -- C	0.021691	0.000206	B -- T -- C -- D	0.028615	0.000234	B -- C	0.021010	0.000201	A -- T -- D	0.021263	0.000204	B -- T	0.009645	0.000137	A -- T -- C -- D	0.045574	0.000294
